"product_id","Подкатегория прайс-листа","Тип","Серия прайс-листа","Категория","Подразделение","Подкатегория","Наименование","Артикул","Бренд","Описание","Валюта РРЦ","PPЦ","Валюта дилерская","Дилерская цена","МИЦ","Валюта МИЦ","Параметри"
"100420712","","Інше","","Буферна ємність","Тепло Київ","З верхнім та нижнім змійовиками","RBDS-1000","0312050019-100420712","Roda","Буферна ємність, з нижнім змійовиком з чорної сталі для підключення сонячних колекторів, теплових насосів та верхнім змійовиком з нержавіючої сталі для виробництва гарячої сантехнічної води.
Обладнана двома патрубками підключення генераторів тепла та двома патрубками підключення споживачів тепла. Може працювати у відкритих та закритих системах опалення. При закритій системі потребує обов'язкового встановлення групи безпеки.","EUR","1024","EUR","819","29899","грн."
"100425940","Multi","Внутрішній блок настінного типу до мультисплітсистеми","Deluxe","Кондиціонери мультиспліт","Климат Київ","Побутовий","PM12SP.NSJR0","0106011503-100425940","LG","Кондиціонер серії DELUXE Inverter. Основні переваги: дизайн, бесшумна робота 19 дБ, WI Fi управління, економія енергії, комфортне охолодження Jet Cool, оптимальний повітряний потік,очищення повітря Plasmaster Ionizer+, Plasmaster Автоочищення, фільтр Антибактерія, контроль енергоспоживання, моніторінг енергоспоживання.  Гарантія на компресор у даной моделі складає 10 років.","USD","370","USD","221","0.01","грн."
"100433451","Инвертор","Спліт система настінного типу","Crystal Euro","Кондиціонери побутові","Климат Київ","Побутовий","42QHC018D8SA/38QHC018D8S","0101010805-100433451","Carrier","Кондиціонер серії Crystal Euro, Inverter. Компактний та легкий внутрішній блок. Авторестарт, режими: безшумний ""Сон"" (від 21 дБ(А), ""економічний"" - для економії до 60% електроенергії та ""максимальна потужність"" - для швидкого досягнення комфортної температури, сертифікований Євровент по продуктивності та ефективності.","USD","1008","USD","635","23499","грн."
"000216867","","Інше","","Вентиляція","ПРОМ Київ","Фільтри","MKR 50-30","0206040001-000216867","Neoclima","Гнучка вставка для прямокутних каналів MKR","EUR","25.44","EUR","14","0.02","грн."
"100433100","Инвертор","Спліт система настінного типу","Seiya J2KVG","Кондиціонери побутові","Климат Київ","Побутовий","RAS-24J2KVG-UA/RAS-24J2AVG-UA","0101010804-100433100","Toshiba","Кондиціонер серії J2KVG, інвертор. Функції: самоочищення, автоматичний перезапуск після перебоїв з електропостачанням, охолодження, обігрів, осушення, вентиляція, режим підвищеної потужності Hi-power, режим економії електроенергії.","USD","1747","USD","1046","36999","грн."
"100422280","Multi","Зовнішній блок для мультисплітсистем","Multi F","Кондиціонери мультиспліт","Климат Київ","Побутовий","MU2M15.UL2R0","0106011403-100422280","LG","Серія Multi F, внутрішні блоки підключаються безпосередньо до зовнішнього.","USD","1367","USD","786","0.02","грн."
"100433456","Инвертор","Спліт система канального типу","R32","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","NDSI12EH1/NUI12EH1","0105020901-100433456","Neoclima","Кондиціонер канального типу, інвертор, внутрішні блоки серії R32 можуть працювати в парі з інверторними зовнішніми блоками як на  R410 фреоні так на R32 фреоні.","USD","1170","USD","738","0.02","грн."
"100433109","Инвертор","Спліт система настінного типу","Seiya TKVG","Кондиціонери побутові","Климат Київ","Побутовий","RAS-18TKVG-UA/RAS-18TAVG-UA","0101010804-100433109","Toshiba","Кондиціонер серії TKVG, інвертор. Функції: самоочищення, автоматичний перезапуск після перебоїв з електропостачанням, охолодження, обігрів, осушення, вентиляція, режим підвищеної потужності Hi-power, режим економії електроенергії.","USD","1565","USD","937","33499","грн."
"100433108","Инвертор","Спліт система настінного типу","Seiya TKVG","Кондиціонери побутові","Климат Київ","Побутовий","RAS- B05TKVG-UA/RAS-05TAVG-UA","0101010804-100433108","Toshiba","Кондиціонер серії TKVG, інвертор. Функції: самоочищення, автоматичний перезапуск після перебоїв з електропостачанням, охолодження, обігрів, осушення, вентиляція, режим підвищеної потужності Hi-power, режим економії електроенергії.","USD","833","USD","490","16999","грн."
"100419257","","Інше","","Аксесуари","Климат Київ","Кронштейни","K-1","0107060000-100419257","Другое","Опора під кондиціонер (комплект), довжина полиці 430мм.","грн","176","грн","165","0.01","грн."
"100421715","On/Off","Спліт система канального типу","Розпродаж","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","UB18/UU18","0105020903-100421715","LG","Антикорозійне покриття Gold Fin, таймер, управління роботою за двома термодатчиками, групове управління, авторестарт, автозаміна режимів, самодіагностика. Фільтри: Neo Plasma","USD","1059","USD","603","0.02","грн."
"100421716","On/Off","Спліт система канального типу","Розпродаж","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","UB24/UU24","0105020903-100421716","LG","Антикорозійне покриття Gold Fin, таймер, управління роботою за двома термодатчиками, групове управління, авторестарт, автозаміна режимів, самодіагностика. Фільтри: Neo Plasma","USD","920","USD","550","0.02","грн."
"100421718","On/Off","Спліт система канального типу","Розпродаж","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","UB36/UU37","0105020903-100421718","LG","Антикорозійне покриття Gold Fin, таймер, управління роботою за двома термодатчиками, групове управління, авторестарт, автозаміна режимів, самодіагностика. Фільтри: Neo Plasma","USD","1500","USD","900","0.02","грн."
"100419259","","Інше","","Аксесуари","Климат Київ","Кронштейни","K-3","0107060000-100419259","Другое","Опора під кондиціонер (комплект), довжина полиці 600мм.","грн","374","грн","363","0.01","грн."
"100419258","","Інше","","Аксесуари","Климат Київ","Кронштейни","K-2","0107060000-100419258","Другое","Опора під кондиціонер (комплект), довжина полиці 500мм.","грн","220","грн","209","0.01","грн."
"100430817","","різьбові","","Насоси","Тепло Київ","Насоси для водопостачання","Насос для водопостачання Speroni KPM 50 (0.5HP 0.37kW 230)","0310020151-100430817","SPERONI","Насос об'ємного типу для підвищення тиску. Застосовується в системах домашнього водопостачання з невеликим розбором, для перекачування чистих рідин, що не містять абразивних речовин і зважених твердих частинок, не агресивних до частин насоса. 
Матеріали:
Корпус насосу -чавун. 
Фланець двигуна - чавун.
Робоче колесо - бронза. 
Вал і ротор двигуна – нержавіючасталь. 
Механічне ущільнення - кераміка/графіт.

Двигун:
2-x полюсний (2850 об/хв).
Клас ізоляції F.
Ступінь захисту IP 44.

Рабочі характеристики: 
Температура води не більше 60°C. 
Температура зовнішнього середовища не більше 40°C. 
Максимальна глибина всмоктування 7.","EUR","52.32","EUR","41.86","1509","грн."
"100430818","","різьбові","","Насоси","Тепло Київ","Насоси для водопостачання","Насос для водопостачання Speroni KPM 80 (0.8HP 0.6kW 230)","0310020151-100430818","SPERONI","Насос об'ємного типу для підвищення тиску. Застосовується в системах домашнього водопостачання з невеликим розбором, для перекачування чистих рідин, що не містять абразивних речовин і зважених твердих частинок, не агресивних до частин насоса. 
Матеріали:
Корпус насосу -чавун. 
Фланець двигуна - чавун.
Робоче колесо - бронза. 
Вал і ротор двигуна – нержавіючасталь. 
Механічне ущільнення - кераміка/графіт.

Двигун:
2-x полюсний (2850 об/хв).
Клас ізоляції F.
Ступінь захисту IP 44.

Рабочі характеристики: 
Температура води не більше 60°C. 
Температура зовнішнього середовища не більше 40°C. 
Максимальна глибина всмоктування 7.","EUR","77.54","EUR","62.03","2199","грн."
"100430819","","різьбові","","Насоси","Тепло Київ","Насоси для водопостачання","Насос для водопостачання чав. Speroni CAM 60 (0.8HP 0.6kW 230)","0310020151-100430819","SPERONI","Призначений для побутових потреб, з забором води, яка знаходиться нижче рівня насосу, глибина всмоктування до 8 метрів. Можливо використовувати для наповнення гідроакумуляторів та ємностей.
Матеріали:
Корпус насосу - чавун.
Фланець двигуна – алюміній.
Крильчатка - полімер норіл.
Дифузор насосу - полімер норіл.
Фланець насосу - нержавіюча сталь.
Вал і ротор двигуна - нержавіюча сталь.
Механічне ущільнення- кераміка/графіт.

Двигун:
2-x полюсний (2850 об/хв).
Клас изоляції F.
Ступінь захисту IP 44.

Рабочі характеристики:
Температура води не більше 40°C.
Температура зовнішнього середовища не більше 35°C.
Максимальна глибина всмоктування 8 м.
Максимальний робочий тиск - 6 бар.","EUR","105.85","EUR","84.68","3099","грн."
"100425832","","Автоматика","","Котли","Тепло Київ","Аксесуари","Датчик температури пульта WB4","0301070219-100425832","Roda","Погружний датчик температури для пульта керування твердопаливним котлом WB4.","EUR","9","EUR","7.5","270","грн."
"100419033","Инвертор","Спліт система настінного типу","Deluxe","Кондиціонери побутові","Климат Київ","Побутовий","CS/CU-E28RKD","0101010802-100419033","Panasonic","Кондиціонер серії Deluxe інвертор Малайзія. Теплообмінник: Blue Fin. . Фільтри:  повітряочисна система  Econavi. Функції: Econavi mono sensor, Autocomfort mono sensor, усунення запахів, теплий пуск, таймер, авторестарт, самодіагностика. Режими: безшумної роботи, швидкого охолодження, м'якого осушення, автоматична зміна режимів.Унікальна система очищення повітря Nanoe, яка ефективно очищає повітря не тільки під пилу, але й від вірусів, мікробів та бактерій. Частинки Nanoe ефективно очищають не тільки повітря в приміщенні, але й предмети в кімнати, в яких зазвичай спостерігається висока концентрація вірусів та бактерій, наприклад в оббивці крісел та диванів або килимових покриттів.","USD","3560","USD","2137","81499","грн."
"100419032","Инвертор","Спліт система настінного типу","Deluxe","Кондиціонери побутові","Климат Київ","Побутовий","CS/CU-E24RKD","0101010802-100419032","Panasonic","Кондиціонер серії Deluxe інвертор Малайзія. Теплообмінник: Blue Fin. . Фільтри:  повітряочисна система  Econavi. Функції: Econavi mono sensor, Autocomfort mono sensor, усунення запахів, теплий пуск, таймер, авторестарт, самодіагностика. Режими: безшумної роботи, швидкого охолодження, м'якого осушення, автоматична зміна режимів.Унікальна система очищення повітря Nanoe, яка ефективно очищає повітря не тільки під пилу, але й від вірусів, мікробів та бактерій. Частинки Nanoe ефективно очищають не тільки повітря в приміщенні, але й предмети в кімнати, в яких зазвичай спостерігається висока концентрація вірусів та бактерій, наприклад в оббивці крісел та диванів або килимових покриттів.","USD","3230","USD","1653","62499","грн."
"100419031","Инвертор","Спліт система настінного типу","Deluxe","Кондиціонери побутові","Климат Київ","Побутовий","CS/CU-E18RKD","0101010802-100419031","Panasonic","Кондиціонер серії Deluxe інвертор Малайзія. Теплообмінник: Blue Fin. . Фільтри:  повітряочисна система  Econavi. Функції: Econavi mono sensor, Autocomfort mono sensor, усунення запахів, теплий пуск, таймер, авторестарт, самодіагностика. Режими: безшумної роботи, швидкого охолодження, м'якого осушення, автоматична зміна режимів.Унікальна система очищення повітря Nanoe, яка ефективно очищає повітря не тільки під пилу, але й від вірусів, мікробів та бактерій. Частинки Nanoe ефективно очищають не тільки повітря в приміщенні, але й предмети в кімнати, в яких зазвичай спостерігається висока концентрація вірусів та бактерій, наприклад в оббивці крісел та диванів або килимових покриттів.","USD","2550","USD","1267","47999","грн."
"100419030","Инвертор","Спліт система настінного типу","Deluxe","Кондиціонери побутові","Климат Київ","Побутовий","CS/CU-E15RKD","0101010802-100419030","Panasonic","Кондиціонер серії Deluxe інвертор Малайзія. Теплообмінник: Blue Fin. . Фільтри:  повітряочисна система  Econavi. Функції: Econavi mono sensor, Autocomfort mono sensor, усунення запахів, теплий пуск, таймер, авторестарт, самодіагностика. Режими: безшумної роботи, швидкого охолодження, м'якого осушення, автоматична зміна режимів.Унікальна система очищення повітря Nanoe, яка ефективно очищає повітря не тільки під пилу, але й від вірусів, мікробів та бактерій. Частинки Nanoe ефективно очищають не тільки повітря в приміщенні, але й предмети в кімнати, в яких зазвичай спостерігається висока концентрація вірусів та бактерій, наприклад в оббивці крісел та диванів або килимових покриттів.","USD","2190","USD","1157","44499","грн."
"100430920","","Системи димовідведення","","Котли","Тепло Київ","Аксесуари","Фланець прямий коаксіальний 60/100 для конденсаційних котлів Immergas 3.012086","0301070147-100430920","Immergas","Фланець прямий (вертикальний) коаксіальний 60/100 для конденсаційних котлів Immergas.","EUR","32","EUR","23","840","грн."
"100430921","","Системи димовідведення","","Котли","Тепло Київ","Аксесуари","Фланець прямий коаксіальний  60/100 для традиційних котлів Immergas 3.011141","0301070147-100430921","Immergas","Фланець прямий (вертикальний) коаксіальний  60/100 для традиційних котлів Immergas.","EUR","30","EUR","22","790","грн."
"100430923","","Системи димовідведення","","Котли","Тепло Київ","Аксесуари","Кінцевий термінал (решітка) для труби 80 мм, для традиційних котлів Immergas 3.010962","0301070147-100430923","Immergas","Кінцевий термінал (решітка) для труби викиду продуктів згоряння 80 мм, для традиційних котлів Immergas.","EUR","24","EUR","17","620","грн."
"100419745","","Інше","","Запірна арматура","Тепло Київ","Фурнітура радіаторна","Кран радиаторный отсекающий угловой 1/2"" стандарт плюс","0309010019-100419745","Roda","Кран радіаторний відсікаючий, кутовий (для підключення радіатора зі стіни), діаметром 1/2 дюйма, серії стандарт плюс. Використовується для підключення всіх типів радіаторів бокового виконання, призначений для ручного регулювання подачі теплоносія в нагрівальний прилад. Сідло і шток клапана виконані у вигляді конуса без гумових ущільнювачів , що значно продовжує термін служби клапана. Корпус виготовлений з високоякісної латуні CW614N. Різьбовій наконечник має самозатискний о- ринг, завдяки якому відсутня необхідність пакування допоміжними матеріалами.","EUR","3.16","EUR","2.65","96","грн."
"100419747","","Інше","","Запірна арматура","Тепло Київ","Фурнітура радіаторна","Кран радиаторный угловой ручной регулировки 1/2"" стандарт плюс","0309010019-100419747","Roda","Кран радіаторний кутовий (для підключення радіатора зі стіни), ручного регулювання діаметром 1/2 дюйма, серії стандарт плюс. Використовується для підключення всіх типів радіаторів бокового виконання, призначений для ручного регулювання подачі теплоносія в нагрівальний прилад. Сідло і шток клапана виконані у вигляді конуса без гумових ущільнювачів , що значно продовжує термін служби клапана. Корпус виготовлений з високоякісної латуні CW614N. Різьбовій наконечник має самозатискний о- ринг, завдяки якому відсутня необхідність пакування допоміжними матеріалами.","EUR","3.7","EUR","3.11","112","грн."
"000004118","","Інше","","Осушувач","ПРОМ Київ","Для басейна","DBZH-101","0207000001-000004118","Neoclima","Гігростат до осушувача","EUR","156","EUR","93","4836","грн."
"100419741","","різьбові","","Насоси","Тепло Київ","циркуляційні насоси","Насос циркуляционный для сист.отопл. U55-25-130","0310010119-100419741","Roda","Насос циркуляційний з різьбовим з'єднанням та мокрим ротором для систем опалення. Монтажна высота 130 мм, максимальна продуктивність Q=3,8m³/h, максимальний опір системи H=6m. Використовується  у всіх системах теплопостачання та охолодження, встановлюється в місцях з обмеженим простором.","EUR","49","EUR","39.2","1413","грн."
"100419740","","різьбові","","Насоси","Тепло Київ","циркуляційні насоси","Насос циркуляционный для сист.отопл. U35-25-130","0310010119-100419740","Roda","Насос циркуляційний з різьбовим з'єднанням та мокрим ротором для систем опалення. Монтажна высота 130 мм, максимальна продуктивність Q=3,5m³/h, максимальний опір системи H=4m. Використовується  в невеликих системах теплопостачання: теплопостачання бойлера ГВП, колекторні группи теплої підлоги.","EUR","45.8","EUR","36.14","1303","грн."
"100419743","","різьбові","","Насоси","Тепло Київ","циркуляційні насоси","Насос циркуляционный для сист.отопл. U65-25-180","0310010119-100419743","Roda","Насос циркуляційний з різьбовим з'єднанням та мокрим ротором для систем опалення. Монтажна высота 180 мм, максимальна продуктивність Q=4m³/h, максимальний опір системи H=7m. Використовується  у всіх системах теплопостачання та охолодження.","EUR","68.27","EUR","54.36","1959","грн."
"100419742","","різьбові","","Насоси","Тепло Київ","циркуляційні насоси","Насос циркуляционный для сист.отопл. U55-25-180","0310010119-100419742","Roda","Насос циркуляційний з різьбовим з'єднанням та мокрим ротором для систем опалення. Монтажна высота 180 мм, максимальна продуктивність Q=3,8m³/h, максимальний опір системи H=6m. Використовується  у всіх системах теплопостачання та охолодження.","EUR","49.98","EUR","42.48","1531","грн."
"100419748","","Інше","","Запірна арматура","Тепло Київ","Фурнітура радіаторна","Евроконус 3/4х16*2","0309010019-100419748","Roda","Євроконус для металопластикової труби та труби зі зшитого поліетилену, 3/4*16*2. Використовується для підключення металопластикової труби та труби зі зшитого поліетилену до фітінгу діаметром 3/4 дюйма євроконус. На корпус нанесена насічка.","EUR","1.58","EUR","1.33","48","грн."
"000004686","","Інше","","Вентиляція","ПРОМ Київ","Фільтри","MKR 90-50","0206040001-000004686","Neoclima","Гнучка вставка для прямокутних каналів MKR","USD","15","USD","15","0.02","грн."
"100432939","","Моноблок","","Теплові насоси","Тепло Київ","Повітря-вода","Audax 16 MONO","0305010447-100432939","Immergas","Моноблочний інвенторний тепловий насос повітря/вода, трифазний, заповнений холодоагентом R410A.
Працює в режимах опалення або охолодження. Має інвенторний компресор, електронний дроселюючий клапан, модулюючий вентилятор, циркуляційний насос системи з низьким споживанням електроенергії. Пульт дистанційного керування в комплекті.
Легка інтеграція з газовими котлами та геліосистемами.","EUR","6091","EUR","5110","184277","грн."
"100433079","","Підлоговий","","Накопичувальні водонагрівачі","Тепло Київ","Комбінований водонагрівач накопичувального типу","CS0500FSSS","0304020419-100433079","Roda","Водонагрівач комбінований накопичувального типу Slim з одним теплообмінником, підлоговий в пінополіуретановому кожусі, призначений для нагріву води від різних джерел теплопостачання. Додатковий захист - магнієвий анод. Внутрішня поверхня баку та зовнішня поверхня змійовиків покриті високоякісною емаллю. Додатково можливо встановити електричний нагрівач (тен 9 кВт)","EUR","933","EUR","755","27499","грн."
"100433078","","Підлоговий","","Накопичувальні водонагрівачі","Тепло Київ","Комбінований водонагрівач накопичувального типу","CS0200FHSS","0304020419-100433078","Roda","Водонагрівач комбінований накопичувального типу Slim з  одним теплообмінником, підлоговий в металевому або в пінополіуретановому кожусі, призначений для нагріву води від різних джерел теплопостачання. Додатковий захист - магнієвий анод. Внутрішня поверхня баку та зовнішня поверхня змійовиків покриті високоякісною емаллю. Додатково можливо встановити електричний нагрівач (тен 3 кВт).","EUR","433","EUR","368","13299","грн."
"100430171","","Фітінги Rayper для труби зі сшитого поліетилену","","Системи трубопроводів","Тепло Київ","Багатошарові труби та фітінги","Коліно РВ 25х3/4""  (RPERALKTC2534) Rayper","0311010519-100430171","Roda","","EUR","6.75","EUR","4.39","150","грн."
"100432938","","Моноблок","","Теплові насоси","Тепло Київ","Повітря-вода","Audax 16","0305010447-100432938","Immergas","Моноблочний інвенторний тепловий насос повітря/вода, трифазний, заповнений холодоагентом R410A.
Працює в режимах опалення або охолодження. Має інвенторний компресор, електронний дроселюючий клапан, модулюючий вентилятор, циркуляційний насос системи з низьким споживанням електроенергії. Пульт дистанційного керування в комплекті.
Легка інтеграція з газовими котлами та геліосистемами.","EUR","7614","EUR","6388","230277","грн."
"000014690","","Двотрубний","","Фанкойл","ПРОМ Київ","Канальний внутрішній блок","UTS-CH 330 DX+SFA-Z","0203030101-000014690","Neoclima","Середньонапірний канальний фанкойл","EUR","949.45","EUR","522.2","0.02","грн."
"000026623","","З відкритою камерою згорання","","Проточні водонагрівачі","Тепло Київ","Газові","JSD20-A6 ""Серебро""","0303010219-000026623","Roda","Водонагрівач газовий проточний, з відкритою камерою згоряння, колір - срібло, з дісплеєм.","USD","106","USD","81","2599","грн."
"100428323","","Бі-блок","","Теплові насоси","ПРОМ Київ","Повітря-вода","WH-SXC12H9E8","0205010102-100428323","Panasonic","","EUR","4092","EUR","2251","127400","грн."
"100433675","Инвертор","Спліт система канального типу","Eurovent","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","42QSS036R8S/38QUS036DT-2","0105020905-100433675","Carrier","Інверторна спліт-система. Компактний, низько профільний внутрішній блок, режим “Сон» зі зниженим рівнем шуму, Турбо-режим, таймер, функція автоматичного перезапуску, можливість прихованого монтажу. Сертифікований Євровент по продуктивності та ефективності.","USD","2780","USD","1944","0.02","грн."
"100433674","Инвертор","Спліт система канального типу","Eurovent","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","42QSS018D8S/38QUS018DS-2","0105020905-100433674","Carrier","Інверторна спліт-система. Компактний, низько профільний внутрішній блок, режим “Сон» зі зниженим рівнем шуму, Турбо-режим, таймер, функція автоматичного перезапуску, можливість прихованого монтажу. Сертифікований Євровент по продуктивності та ефективності.","USD","1520","USD","1063","0.02","грн."
"100433677","Инвертор","Спліт система канального типу","Eurovent","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","42QSS060R8S/38QUS060DT-1","0105020905-100433677","Carrier","Інверторна спліт-система. Компактний, низько профільний внутрішній блок, режим “Сон» зі зниженим рівнем шуму, Турбо-режим, таймер, функція автоматичного перезапуску, можливість прихованого монтажу. Сертифікований Євровент по продуктивності та ефективності.","USD","3292","USD","2302","0.02","грн."
"100433676","Инвертор","Спліт система канального типу","Eurovent","Кондиціонери напівпромислові","Климат Київ","Напівпромисловий","42QSS048R8S/38QUS048DT-1","0105020905-100433676","Carrier","Інверторна спліт-система. Компактний, низько профільний внутрішній блок, режим “Сон» зі зниженим рівнем шуму, Турбо-режим, таймер, функція автоматичного перезапуску, можливість прихованого монтажу. Сертифікований Євровент по продуктивності та ефективності.","USD","3008","USD","2104","0.02","грн."
"100428382","","Зовнішній блок","","Теплові насоси","ПРОМ Київ","Тепловий насос","WH-UD09HE8","0205070102-100428382","Panasonic","","EUR","3948.9","EUR","2172","0.02","грн."
"100432092","Multi","Внутрішній блок консольного типу до мультисплітсистеми","Multi","Кондиціонери мультиспліт","Климат Київ","Побутовий","NS-09CSI","0106011901-100432092","Neoclima","","USD","300","USD","207","0.02","грн."
"100432093","Multi","Внутрішній блок консольного типу до мультисплітсистеми","Multi","Кондиціонери мультиспліт","Климат Київ","Побутовий","NS-12CSI","0106011901-100432093","Neoclima","","USD","340","USD","239","0.02","грн."
"100426028","Инвертор","Спліт система настінного типу","Flagship White","Кондиціонери побутові","Климат Київ","Побутовий","CS/CU-Z71TKEW","0101010802-100426028","Panasonic","В кондиціонерах  Panasonic Etherea реалізовано ряд унікальних функцій і розробок від Panasonic.  
По-перше - це датчик Econavi, який може автоматично корегувати режим та алгоритм роботі кондиціонера, враховуючи такі фактори як: наявність або відсутність людей в приміщенні, фізичну активність людей які є в приміщенні та наявність або відсутність сонячного світла.  Завдяки Econavi, енергоефективність кондиціонерів ETHEREA від до 38% вища в порівнянні зі звичайними кондиціонерами
По-друге - унікальна система очищення повітря Nanoe, яка ефективно очищає повітря не тільки під пилу, але й від вірусів, мікробів та бактерій. Частинки Nanoe ефективно очищають не тільки повітря в приміщенні, але й предмети в кімнати, в яких зазвичай спостерігається висока концентрація вірусів та бактерій, наприклад в оббивці крісел та диванів або килимових покриттів.
По-третє – система крильчаток AeroWings, яка дозволяэ швидка та ефективно охолодити приміщення, не створюючи дискомфорту для людей в приміщенні.
 
Окрім унікальних функцій, в кондиціонерах Etherea від Panasonic, є ряд стандартних функцій: Охолодження / обігрів / вентиляція / осушення.

Завдяки використанню новітнього, високоефективного та озонобезпечного фреону R32 серія Etherea має найвищий клас енергоефективності А +++. А, враховуючи, надзвичайно низький рівень шуму, всього 19 дБ, тобто майже не чутно для людського вуха, серія Etherea є ідеальним вибором для тих, хто ціную свій комфорт, надійність техніки та ефективність.","USD","3869","USD","2093","89999","грн."
"100430167","","Фітінги Rayper для труби зі сшитого поліетилену","","Системи трубопроводів","Тепло Київ","Багатошарові труби та фітінги","Муфта редукційна 20х16 (RPERPLPMR2016) Rayper","0311010519-100430167","Roda","","EUR","1.85","EUR","1.2","41","грн."
"000004069","","","","","ПРОМ Київ","","LV-TDC125","0","Lessar","","USD","5","USD","5.4","0","грн."
"000004065","","","","","ПРОМ Київ","","LV-MDC 200","0","Lessar","","USD","2.95","USD","2.95","0","грн."
"000004063","","","","","ПРОМ Київ","","LV-TDC250","0","Lessar","","USD","14","USD","9.5","0","грн."
"100432937","","Моноблок","","Теплові насоси","Тепло Київ","Повітря-вода","Audax 12","0305010447-100432937","Immergas","Моноблочний інвенторний тепловий насос повітря/вода, однофазний, заповнений холодоагентом R410A.
Працює в режимах опалення або охолодження. Має інвенторний компресор, електронний дроселюючий клапан, модулюючий вентилятор, циркуляційний насос системи з низьким споживанням електроенергії. Пульт дистанційного керування в комплекті.
Легка інтеграція з газовими котлами та геліосистемами.","EUR","4868","EUR","4070","146677","грн."
"100419819","","Інше","","Запірна арматура","Тепло Київ","Комплектуючі колекторних груп","Коллектор с нержавеющей стали 1x1/2х1/2 6 вых","0309030019-100419819","Roda","Колектор з нержавіючої сталі на 6 виходів, розміри 1x1/2 дюйма, з'єдніння євроконус, відстань між центрами 50 мм. Призначений для розподілу потоків рідин в контурах теплої підлоги, радіаторного опалення.","EUR","15.95","EUR","13.57","489","грн."
"100419818","","Інше","","Запірна арматура","Тепло Київ","Комплектуючі колекторних груп","Коллектор с нержавеющей стали 1x1/2х1/2 5 вых","0309030019-100419818","Roda","Колектор з нержавіючої сталі на 5 виходів, розміри 1x1/2 дюйма, з'єдніння євроконус, відстань між центрами 50 мм. Призначений для розподілу потоків рідин в контурах теплої підлоги, радіаторного опалення.","EUR","13.46","EUR","11.46","413","грн."
"100419815","","Інше","","Запірна арматура","Тепло Київ","Комплектуючі колекторних груп","Коллектор с нержавеющей стали 1x1/2х1/2 2 вых","0309030019-100419815","Roda","Колектор з нержавіючої сталі на 2 виходи, розміри 1x1/2 дюйма, з'єдніння євроконус, відстань між центрами 50 мм. Призначений для розподілу потоків рідин в контурах теплої підлоги, радіаторного опалення.","EUR","5.73","EUR","4.88","176","грн."
"100419814","","Інше","","Запірна арматура","Тепло Київ","Комплектуючі колекторних груп","Коллектор латунный 1x1/2х1/2 12 вых","0309030019-100419814","Roda","Колектор латунний на 12 виходів, розміри 1x1/2 дюйма, з'єдніння євроконус, відстань між центрами 50 мм. Призначений для розподілу потоків рідин в контурах теплої підлоги, радіаторного опалення.","EUR","35.38","EUR","30.07","1084","грн."
"000025059","Multi","Зовнішній блок для мультисплітсистем","Multi","Кондиціонери мультиспліт","Климат Київ","Побутовий","CU-4E27PBD","0106011402-000025059","Panasonic","Підключення не менше 4 внутрішніх блоків.","USD","2693","USD","1632","0.02","грн."
"000025058","Multi","Зовнішній блок для мультисплітсистем","Multi","Кондиціонери мультиспліт","Климат Київ","Побутовий","CU-2E15PBD","0106011402-000025058","Panasonic","Підключення не менше 2 внутрішніх блоків.","USD","1340","USD","937","0.02","грн."
"100419811","","Інше","","Запірна арматура","Тепло Київ","Комплектуючі колекторних груп","Коллектор латунный 1x1/2х1/2 9 вых","0309030019-100419811","Roda","Колектор латунний на 9 виходів, розміри 1x1/2 дюйма, з'єдніння євроконус, відстань між центрами 50 мм. Призначений для розподілу потоків рідин в контурах теплої підлоги, радіаторного опалення.","EUR","28.62","EUR","24.33","877","грн."
